Fiscal Year,Employer,Initial Approvals,Initial Denials,Continuing Approvals,Continuing Denials,NAICS,Tax ID,State,City,ZIP
2019,HEALTHCARE MNGT ADMINISTRATORS INC,0,0,1,0,52,3840,WA,BELLEVUE,98004
2019,B & B DENTAL CERAMINC ARTS INC DBA,1,0,0,1,33,8513,WA,RENTON,98057
2019,KENCO CONSTRUCTION INC,2,0,0,0,23,3001,WA,SEATTLE,98109
2019,TACOMA TOFU INC,1,0,0,0,31,4489,WA,TACOMA,98405
2019,UNIVAR USA INC,0,0,2,0,42,7935,IL,DOWNERS GROVE,60515
2019,ATTALA SYSTEMS CORP,1,0,0,0,54,0511,CA,SAN JOSE,95134
2019,MULTICARE HEALTH SYSTEM D B A ROCK,0,0,1,0,62,2172,WA,SPOKANE,99202
2019,MULTICARE HEALTH SYSTEM DBA MULTIC,0,0,1,0,62,2712,WA,SPOKANE,99204
2019,WRIGHT RUNSTAD & CO,1,0,0,0,23,6805,WA,SEATTLE,98101
2019,WELFARE PENSION ADMIN SERVICES INC,0,0,0,1,52,3171,WA,MERCER ISLAND,98040
2019,PACIFIC SOFTWARE PUBLISHING INC,0,0,1,0,33,9473,WA,MERCER ISLAND,98040
2019,UTILIDATA INC,0,0,1,0,33,4368,RI,PROVIDENCE,02903
2019,UTILIDATA INC,1,0,0,0,54,4368,RI,PROVIDENCE,02903
2019,TRANSLINK SHIPPING INC,1,0,0,0,48,4671,WA,SEATTLE,98155
2019,INTEK INTEGRATION TECHNOLOGIES INC,0,0,1,1,33,3507,MA,HYANNIS,02601
2019,D AMATO CONVERSANO INC DBA DCI ENG,6,1,3,0,54,3544,WA,SEATTLE,98101
2019,FUJIFILM SONOSITE INC,2,0,1,0,33,5022,WA,BOTHELL,98021
2019,PHILIPS ORAL HEALTHCARE LLC,3,0,1,1,33,5470,MA,ANDOVER,01810
2019,PHILIPS ORAL HEALTHCARE LLC,0,0,1,0,33,5470,WA,BOTHELL,98021
2019,PHILIPS ORAL HEALTHCARE INC,0,0,2,0,33,5470,WA,SNOQUALMIE,98065
2019,SOUTH PUGET SOUND COMMUNITY COLLEG,0,0,2,0,61,9321,WA,OLYMPIA,98512
2019,BUCHER AEROSPACE CORPORATION,0,0,1,0,33,1664,WA,EVERETT,98203
2019,BERGERABAM INC,1,0,0,0,54,2812,WA,FEDERAL WAY,98003
2019,WASHINGTON TECH INDUSTRY ASSOCIATI,1,0,0,0,81,7013,WA,SEATTLE,98121
2019,SEAGULL SCIENTIFIC INC,1,0,0,0,42,8721,WA,BELLEVUE,98007
2019,JAS FORWARDING USA INC,1,0,0,0,48,0765,GA,ATLANTA,30328
2019,ZONES LLC,0,0,1,0,44,1894,WA,AUBURN,98001
2019,ZONES INC,0,0,2,0,45,1894,WA,AUBURN,98001
2019,ANDERSON ANDERSON INC,1,0,0,0,54,2852,CA,SAN FRANCISCO,94105
2019,NYTEC INC,1,0,0,1,54,3111,WA,KIRKLAND,98033
2019,EXXEL PACIFIC INC,0,1,0,0,23,3056,WA,BELLINGHAM,98226
2019,MICROSOFT CORPORATION,0,0,1,0,51,4442,WA,REDMOND,98052
2019,VECA ELECTRIC CO INC,1,0,0,0,23,3638,WA,SEATTLE,98108
2019,DYNAMIC COMPUTING SVCS DCS CORP,0,0,1,0,99,2534,WA,MAPLE VALLEY,98038
2019,SYNERGY CONSTRUCTION INC,1,0,0,0,23,1802,WA,WOODINVILLE,98072
2019,MAVENIR SYSTEMS INC FORMERLY MITEL,0,0,1,0,54,9105,TX,RICHARDSON,75081
2019,EXELTECH CONSULTING INC,1,0,0,0,54,1880,WA,LACEY,98516
2019,INTL SOS AMERICAS REGION DBA INTL,0,0,1,0,52,1877,PA,FEASTERVILLE TREVOSE,19053
2019,CLARK RAYMOND & COMPANY PLLC,0,0,1,0,54,1868,WA,REDMOND,98052
2019,RENTON TECHNICAL COLLEGE,1,0,0,0,61,2175,WA,RENTON,98056
2019,LAKE WASHINGTON INSTUTUE OF TECH,1,0,0,0,61,3302,WA,KIRKLAND,98034
2019,SU DEVELOPMENT MASTER LIMITED PART,0,0,1,0,54,7477,WA,BELLEVUE,98004
2019,AMCOR FLEXIBLES LLC,1,0,1,0,32,8855,IL,BUFFALO GROVE,60089
2019,CTI BIOPHARMA CORP,1,0,0,0,32,3912,WA,SEATTLE,98121
2019,THE DOCTORS CLINIC A PROFESSIONAL,1,0,0,0,62,8918,WA,SILVERDALE,98383
2019,DAVID OPPENHEIMER & CO I LLC,1,0,0,0,42,0604,WA,SEATTLE,98109
2019,GETTY IMAGES SEATTLE INC,0,0,1,0,56,6863,NY,NEW YORK,10007
2019,GETTY IMAGES SEATTLE INC,0,0,1,0,56,6863,WA,SEATTLE,98104
2019,SERVERLOGIC CORP,2,0,0,0,54,1021,OR,PORTLAND,97223
2019,SERVERLOGIC CORP,0,0,1,0,54,1021,OR,TIGARD,97223
2019,ACTIVISION BLIZZARD MEDIA LLC,0,0,1,0,54,2991,CA,SAN FRANCISCO,94105
2019,FINNEY NEILL & COMPANY P S,1,0,0,0,54,6381,WA,SEATTLE,98103
2019,AFFILIATED ENGINEERS INC,0,0,1,0,54,2292,WI,MADISON,53705
2019,TEAL SALES INCORPORATED,0,0,1,0,54,4278,WA,LYNNWOOD,98036
2019,NBBJ LP,1,0,2,0,54,4838,CA,LOS ANGELES,90014
2019,NBBJ LP,0,0,2,1,54,4838,OH,COLUMBUS,43215
2019,NBBJ LP,4,0,4,0,54,4838,WA,SEATTLE,98109
2019,BROOKS SPORTS INC,0,0,1,0,31,0860,WA,SEATTLE,98103
2019,CONWOOD PRODUCTS INC,1,1,0,0,32,3337,WA,VANCOUVER,98660
2019,THE GENEVA FOUNDATION,1,0,1,0,54,3913,WA,TACOMA,98402
2019,MICROVISION INC,2,0,1,0,33,0822,WA,REDMOND,98052
2019,CONCUR TECHNOLOGIES INC,42,2,59,0,54,8052,PA,NEWTOWN SQUARE,19073
2019,INFECTIOUS DISEASE RESEARCH INST,1,0,0,0,99,8978,WA,SEATTLE,98102
2019,KIN ON HEALTH CARE CTR,1,0,0,0,62,0786,WA,SEATTLE,98118
2019,ASCENTIS CORPORATION,3,1,4,0,51,0801,MN,EDEN PRAIRIE,55344
2019,ASCENTIS CORPORATION,0,1,0,0,99,0801,MN,EDEN PRAIRIE,55344
2019,AUROMA TECHNOLOGIES CO LLC DBA ACC,1,0,0,0,54,0885,WA,EVERETT,98204
2019,AMEC FOSTER WHEELER ENVIRONMENT &,1,1,0,0,23,1772,GA,ALPHARETTA,30009
2019,WOOD ENVIRONMENT INFRASTRUCTURE,0,0,2,0,54,1772,GA,ALPHARETTA,30009
2019,WOOD ENVIRONMENT & INFRASTRUCTURE,7,0,3,0,54,1772,TX,HOUSTON,77084
2019,COMMUNITY HEALTH ASSN OF SPOKANE,3,0,1,0,62,1797,WA,SPOKANE,99201
2019,MARSHALL AND ASSOCIATES INC,1,0,0,0,54,2188,ID,BOISE,83704
2019,AMAZON COM SERVICES INC,8,1,7,2,45,6860,WA,SEATTLE,98121
2019,AMAZON COM SERVICES INC,0,0,7,0,99,6860,WA,SEATTLE,98121
2019,COUGHLIN PORTER LUNDEEN INC,0,0,1,0,54,9906,WA,SEATTLE,98104
2019,JOHN BEAN TECHNOLOGIES CORPORATION,0,0,1,1,31,0317,FL,LAKELAND,33801
2019,JOHN BEAN TECHNOLOGIES CORPORATION,0,0,1,0,31,0317,IL,CHICAGO,60602
2019,JOHN BEAN TECHNOLOGIES CORPORATION,1,0,0,0,31,0317,PA,CHALFONT,18914
2019,JOHN BEAN TECHNOLOGIES CORP JBT CO,1,0,0,0,33,0317,UT,OGDEN,84401
2019,AERO SPACE PORT INTL GROUP INC,1,0,0,0,23,1243,WA,RENTON,98057
2019,CORIXA CORP DBA GLAXOSMITHKLINE VA,1,0,8,0,32,4387,PA,MARIETTA,17547
2019,APPLIED MATERIALS INC,0,0,2,0,33,5526,CA,SANTA CLARA,95054
2019,PEETS OPERATING COMPANY INC,1,0,2,0,72,0507,CA,EMERYVILLE,94608
2019,OMEROS CORPORATION,0,0,3,0,54,3741,WA,SEATTLE,98119
2019,WB GAMES INC,0,0,1,0,51,3146,CA,BURBANK,91505
2019,WB GAMES INC,3,0,3,0,51,3146,CA,BURBANK,91522
2019,CDK GLOBAL LLC,10,1,27,1,54,4947,IL,HOFFMAN ESTATES,60169
2019,MARPAC CONSTRUCTION LLC,1,0,0,0,99,8599,WA,SEATTLE,98144
2019,ASIA PACIFIC LANGUAGE SCHOOL APLC,3,0,0,0,61,9062,WA,BELLEVUE,98007
2019,DESIGN LABORATORY INC,0,0,1,0,54,4539,WA,BELLEVUE,98007
2019,HEMATOLOGICS INC,0,0,1,0,54,5196,WA,SEATTLE,98121
2019,TEXT 100 LLC,0,0,1,0,54,9250,NY,NEW YORK,10003
2019,TEXT 100 LLC,0,1,0,0,54,9250,NY,NEW YORK,10011
2019,AEROMECH INC,1,0,0,0,54,0406,WA,EVERETT,98201
2019,ALLRECIPES COM INC,0,1,0,0,54,3797,WA,SEATTLE,98101
2019,ENGIE INSIGHT SERVICES INC,1,0,1,0,54,1028,WA,SPOKANE,99201
2019,FLEMING SCHOOL OF MUSIC LTD,0,1,0,0,61,1219,WA,AUBURN,98092
2019,RON WRIGHT & ASSOCIATES / ARCHITEC,1,0,0,0,54,2334,WA,SEATTLE,98121
2019,ORCA BEVERAGE INC,0,0,1,0,31,3580,WA,MUKILTEO,98275
2019,PULMONARY CONSULTANTS PLLC,0,0,2,0,62,3809,WA,TACOMA,98405
2019,WATCHGUARD TECHNOLOGIES INC,10,1,5,1,54,2427,WA,SEATTLE,98104
2019,F5 NETWORKS INC,1,0,15,0,54,4307,WA,SEATTLE,98104
2019,F5 NETWORKS INC,51,3,38,1,33,4307,WA,SEATTLE,98119
2019,SEATTLE SAFETY LLC,1,0,0,0,54,6927,WA,AUBURN,98001
2019,BLUCORA INC,2,0,1,0,54,8107,TX,IRVING,75038
2019,THE SPHERE INSTITUTE,1,0,0,0,54,4820,CA,BURLINGAME,94010
2019,WAFERTECH LLC,0,0,1,0,33,5015,WA,CAMAS,98607
2019,EKOS CORPORATION,0,0,1,0,42,8211,WA,BOTHELL,98011
2019,COMMUNITY HEALTH PLAN OF,0,0,1,0,52,9710,WA,SEATTLE,98101
2019,MEDIAMOSAIC INC DBA THE MOSAIC CO,0,0,1,0,61,4522,WA,RENTON,98057
2019,NINTENDO TECHNOLOGY DVLP INC,0,0,1,0,54,5279,WA,REDMOND,98052
2019,MEDIAMOSAIC INC DBA THE MOSAIC CO,0,0,1,0,61,5422,WA,RENTON,98057
2019,MICROGROOVE LLC,1,0,0,0,54,8837,WA,BELLEVUE,98004
2019,FOSS WATERWAY SEAPORT,0,0,0,1,71,1794,WA,TACOMA,98402
2019,INTEGRA IMAGING PS DBA INLAND IMAG,0,0,1,0,62,5870,WA,SPOKANE,99204
2019,SCHREIBER STARLING WHITEHEAD ARCHI,2,0,0,0,54,7349,WA,SEATTLE,98164
2019,THE SPHERE INSTITUTE,23,0,26,1,54,8201,CA,BURLINGAME,94010
2019,ACUMEN LLC,0,0,2,0,51,8582,CA,BURLINGAME,94010
2019,APEX INDUSTRIES INC,1,0,0,0,32,1474,OR,TIGARD,97223
2019,MERRICK BANK CORPORATION,0,0,2,0,52,6404,UT,SOUTH JORDAN,84095
2019,MOLECULAR EPIDEMIOLOGY INC,1,0,0,0,54,9869,WA,SEATTLE,98155
2019,TULKOFF FOOD PRODUCTS WEST INC,0,0,1,0,31,1764,MD,BALTIMORE,21224
2019,WOOD RODGERS INC,1,0,1,0,54,2478,CA,SACRAMENTO,95816
2019,WOOD RODGERS INC,1,0,0,0,54,4278,CA,SACRAMENTO,95816
2019,SANFORD CLINIC NORTH,0,0,1,0,62,0748,ND,FARGO,58122
2019,SANFORD CLINIC NORTH,9,0,23,0,62,0748,SD,SIOUX FALLS,57104
2019,NW AEROSPACE TECHNOLOGIES INC,0,0,1,0,33,6817,WA,EVERETT,98201
2019,CALIFORNIA STATE UNIV MONTEREY BAY,0,0,1,0,31,5970,CA,SEASIDE,93955
2019,CALIFORNIA STATE UNIV MONTEREY BAY,0,0,1,0,61,5970,CA,SEASIDE,93955
2019,CELONIS INC,0,0,1,0,54,7223,NY,NEW YORK,10018
2019,PACIFIC WEST SITE SVCS INC,0,0,2,0,56,6515,TX,HOUSTON,77002
2019,PRODAPT NORTH AMERICA,13,4,30,3,54,1940,OR,TUALATIN,97062
2019,HOSPITALISTS OF ARIZONA INC,0,0,1,0,62,2851,TN,KNOXVILLE,37919
2019,STAGE STORES INC,0,0,0,1,45,6900,TX,HOUSTON,77027
2019,RITCHIE BROS AUCTIONEERS AMERICA,1,0,0,0,42,0835,NE,LINCOLN,68516
2019,AIRBIQUITY INC,0,0,3,0,54,6122,WA,SEATTLE,98101
2019,HANLIN MOSS YI PS,1,0,0,0,54,7034,WA,SEATTLE,98115
2019,CONCORD III LLC,0,0,1,0,51,1637,WA,SEATTLE,98101
2019,WILLIAM J K SAIGET P C D/B/A GENTL,1,0,0,0,52,5971,CA,INGLEWOOD,90301
2019,WILLIAM J K SAIGET P C,1,0,0,0,62,5971,CA,INGLEWOOD,90301
2019,MEDIA TEK USA INC,10,0,13,0,33,4775,CA,SAN JOSE,95134
2019,THE NEBRASKA MEDICAL CENTER,2,0,4,0,62,8433,NE,OMAHA,68198
2019,ALLYIS INC,0,1,4,1,54,2878,WA,KIRKLAND,98033
2019,ALLYIS INC,0,0,1,0,99,2878,WA,KIRKLAND,98033
2019,SOFTTEK INTEGRATION SYSTEMS INC,0,0,1,0,54,4740,GA,ATLANTA,30319
2019,DOCTOR S EXCHANGE OF WASHINGTON P,1,0,1,0,62,7720,WA,SEATTLE,98107
2019,NTROPIC LLC,1,0,0,0,51,8062,CA,SAN FRANCISCO,94111
2019,SEATTLE GENETICS INC,6,0,12,2,54,4389,WA,BOTHELL,98021
2019,NIKE TN INC,0,0,2,0,31,4607,OR,BEAVERTON,97005
2019,NIKE TN INC,0,0,2,0,31,4607,TN,MEMPHIS,38118
2019,HUMAN BIOMOLECULAR RESEARCH INST,1,0,0,0,54,5177,CA,SAN DIEGO,92121
2019,HUMAN BIOMOLECULAR RESEARCH INST,0,0,1,0,99,5177,CA,SAN DIEGO,92121
2019,CREDITCARD DISCOUNT SERVICES INC,1,0,1,0,52,0616,WA,LYNNWOOD,98036
2019,CREDITCARD DISCOUNT SVCS INC,1,1,0,0,56,0616,WA,LYNNWOOD,98036
2019,PHYSICIANS ENDOSCOPY LLC,0,0,1,0,62,2702,PA,JAMISON,18929
2019,FIBERSTAR INC,1,0,0,0,33,6062,WI,RIVER FALLS,54022
2019,SAZAN GROUP INC,0,0,1,0,54,3084,WA,SEATTLE,98101
2019,UPSCALE CONSTRUCTION INC,0,0,1,0,23,4284,CA,SAN FRANCISCO,94123
2019,NINTENDO SOFTWARE TECH CORP,1,0,0,0,51,4797,WA,REDMOND,98052
2019,LANGSTON UNIVERSITY,1,0,1,0,61,6819,OK,LANGSTON,73050
2019,OKLAHOMA PANHANDLE STATE UNIVERSIT,0,0,1,0,61,6905,OK,GOODWELL,73939
2019,NORTHEASTERN STATE UNIV,0,0,3,0,61,8417,OK,TAHLEQUAH,74464
2019,SINCLAIR SYSTEMS INTERNATIONAL LLC,1,0,0,0,32,0760,CA,FRESNO,93725
2019,IKONIKA CORP,0,0,1,0,33,5279,WA,FIFE,98424
2019,CAPITAL ONE INVESTING LLC,0,0,1,0,52,5424,VA,HENRICO,23238
2019,CAPITAL ONE INVESTING LLC,0,0,1,0,52,5424,VA,RICHMOND,23238
2019,COMPASS CONSTRUCTION MGT INC,1,0,0,0,23,4353,WA,KIRKLAND,98034
2019,HABITAT FOR HUMANITY INTERNATIONAL,1,0,0,0,62,4868,GA,AMERICUS,31709
2019,TAX ADVICE INC,1,0,0,0,54,6459,WA,KENT,98031
2019,RUNBERG ARCHITECTURE GROUP PLLC,0,0,1,0,54,6999,WA,SEATTLE,98104
2019,AGM INC,0,0,1,0,53,7434,WA,BELLEVUE,98005
2019,CALIFORNIA OLIVE RANCH,1,0,0,0,31,1017,CA,CHICO,95973
2019,SALIDA DEL SOL ADULT DAY HEALTH CA,1,0,1,0,62,2231,CA,LONG BEACH,90805
2019,BRAINLAB INC,2,0,4,0,33,4839,IL,WESTCHESTER,60154
2019,SEATTLE CANCER CARE ALLIANCE,1,0,3,0,62,5159,WA,SEATTLE,98109
2019,FRANCISCAN MEDICAL GROUP,5,0,9,0,62,9739,WA,TACOMA,98405
2019,FDH INFRASTRUCTURE SVCS LLC,3,0,1,0,54,1195,NC,RALEIGH,27616
2019,PLATEAU SOFTWARE INC,2,0,0,0,54,3247,VA,FAIRFAX,22031
2019,BEST PHYSICAL THERAPY,0,0,1,0,62,3399,CA,SAN JOSE,95120
2019,BEST PHYSICAL THERAPY APC,0,0,1,0,62,3399,CA,SAN JOSE,95129
2019,PRO EQUINE THERAPEUTIC SVCS INC,1,0,0,0,54,5014,WA,MONROE,98272
2019,DIGIPEN USA CORPORATION,0,0,1,0,61,6296,WA,REDMOND,98052
2019,SPARQTRON CORPORATION,2,0,2,0,33,9155,CA,FREMONT,94538
2019,MLA ENGINEERING LLC,1,0,1,0,99,4012,WA,SEATTLE,98101
2019,ESAGE GROUP LLC,0,1,0,0,99,1272,WA,SEATTLE,98104
2019,SVB FINANCIAL GROUP,3,1,31,0,52,2278,CA,SANTA CLARA,95054
2019,BLUE NILE INC,4,0,4,0,44,3165,WA,SEATTLE,98104
2019,EXPEDIA INC,0,0,1,0,54,6083,WA,BELLEVUE,98004
2019,CASCADE ENGINEERING SVCS INC,0,0,1,0,54,3186,WA,REDMOND,98052
2019,CASCADE ENGINEERING SERVICES INC,3,0,1,0,54,3189,WA,REDMOND,98052
2019,AMAZON COM KYDC LLC,0,0,2,0,45,3213,WA,SEATTLE,98121
2019,AMAZON COM KYDC LLC,0,0,3,0,99,3213,WA,SEATTLE,98121
2019,STREAMBOX INC,1,0,0,0,54,3713,WA,BELLEVUE,98005
2019,SCI SOLUTIONS,0,1,0,0,51,2350,WA,SEATTLE,98121
2019,T MOBILE USA INC,0,0,5,0,51,3600,MN,SAINT PAUL,55101
2019,T-MOBILE USA INC,0,0,1,0,23,3600,WA,BELLEVUE,98006
2019,T MOBILE USA INC,62,6,351,14,51,3600,WA,BELLEVUE,98006
2019,T MOBILE USA INC,0,0,1,0,54,3600,WA,BELLEVUE,98006
2019,T MOBILE USA INC,1,0,0,0,55,3600,WA,BELLEVUE,98006
2019,T MOBILE USA INC,0,0,1,0,51,3600,WA,BELLEVUE,98008
2019,T-MOBILE USA INC,0,0,2,0,99,3660,WA,BELLEVUE,98006
2019,VADATA INC,4,0,16,0,51,6543,WA,SEATTLE,98121
2019,VADATA INC,2,1,1,0,54,6543,WA,SEATTLE,98121
2019,MUSLIM HOUSING SERVICES,1,0,0,0,62,7910,WA,SEATTLE,98118
2019,ELECTRIC POWER GROUP LLC,0,0,1,0,22,8581,CA,PASADENA,91101
2019,ELECTRIC POWER GROUP LLC,4,0,3,0,54,8581,CA,PASADENA,91101
2019,BART F ROBISON DDS PS,1,0,0,0,62,0110,WA,ARLINGTON,98223
2019,NORTHWEST CLINICAL RESEARCH CENTER,1,0,1,0,54,4554,WA,BELLEVUE,98007
2019,AVALARA INC,2,1,10,1,51,5935,WA,SEATTLE,98104
2019,EXPEDIA INC,0,0,1,0,51,6083,IL,CHICAGO,60661
2019,EXPEDIA INC,0,0,1,0,11,6083,WA,BELLEVUE,98004
2019,EXPEDIA INC,117,1,245,1,51,6083,WA,BELLEVUE,98004
2019,EXPEDIA INC,23,2,38,3,54,6083,WA,BELLEVUE,98004
2019,EXPEDIA INC,0,0,1,0,56,6083,WA,BELLEVUE,98004
2019,EXPEDIA INC,1,0,1,0,72,6083,WA,BELLEVUE,98004
2019,PROVIDENCE HEALTH & SVCS WA,11,0,13,0,62,6732,WA,RENTON,98057
2019,KINETICOM INC,0,0,1,0,54,7205,CA,SAN DIEGO,92108
2019,INSTITUTE FOR SYSTEMS BIOLOGY,1,0,0,0,54,3593,WA,SEATTLE,98109
2019,INSTITUTE FOR SYSTEMS BIOLOGY,1,0,1,0,99,3593,WA,SEATTLE,98109
2019,INSTITUTE FOR SYSTEMS BIOLOGY,1,0,0,0,99,3693,WA,SEATTLE,98109
2019,SLASHSUPPORT INC,8,8,14,3,54,6027,CA,MILPITAS,95035
2019,JAGGED PEAK INC,1,0,0,0,51,7478,FL,TAMPA,33607
2019,JAGGED PEAK INC,3,0,1,0,54,7478,FL,TAMPA,33607
2019,LOUIE AND WONG LLP,3,0,0,0,54,7579,CA,SAN FRANCISCO,94111
2019,ENSOCARE INC,1,0,1,0,52,8863,NE,OMAHA,68137
2019,JACOBSON JARVIS & CO PLLC,0,0,1,0,54,1386,WA,SEATTLE,98119
2019,ELLIOT BAY INDUSTRIES LLC,1,0,0,0,33,1707,WA,SEATTLE,98108
2019,DEGEN DEGEN INC,0,0,1,0,54,1773,WA,SEATTLE,98101
2019,TECACE SOFTWARE LTD,0,0,1,0,54,2621,WA,BELLEVUE,98004
2019,SEED INTELLECTUAL PROPERTY LAW GRO,1,0,0,0,54,4327,WA,SEATTLE,98104
2019,FULCRUM TECHNOLOGIES INC,0,0,1,0,51,5414,WA,SEATTLE,98104
2019,FULCRUM TECHNOLOGIES INC,0,1,0,0,54,5414,WA,SEATTLE,98104
2019,HAGENS BERMAN SOBOL SHAPIRO LLP,1,0,0,0,54,7394,WA,SEATTLE,98101
2019,KIT LEUNG CPA,0,0,2,0,54,8539,CA,ALHAMBRA,91801
2019,CLARK BARNES PLLC,2,0,1,0,54,5319,WA,SEATTLE,98119
2019,TAVANT TECHNOLOGIES INC,36,2,119,7,54,7172,CA,SANTA CLARA,95054
2019,PHARMACY ONESOURCE INC A WOLTERS K,0,0,1,0,51,8780,IL,RIVERWOODS,60015
2019,NUANCE ENTERPRISE SOLUTIONS,1,0,3,0,51,8910,MA,BOSTON,02210
2019,NUANCE ENTERPRISE SOLNS & SVC CORP,0,0,1,0,51,8910,MA,BURLINGTON,01803
2019,ARENA SOLUTIONS INC,0,0,3,0,51,9560,CA,FOSTER CITY,94404
2019,AVANADE INC,2,2,17,5,54,2865,WA,SEATTLE,98101
2019,ARROWEYE SOLUTIONS INC,1,1,1,0,52,0532,IL,CHICAGO,60661
2019,IMPINJ INC,2,0,0,0,33,1398,WA,SEATTLE,98109
2019,SERVICEMAX INC,4,0,7,2,54,4080,CA,PLEASANTON,94588
2019,CWC TRAVEL INC DBA COSTCO TRAVEL,1,0,0,0,99,1883,WA,ISSAQUAH,98027
2019,MCKINSTRY ESSENTION LLC,0,0,1,0,54,5773,WA,SEATTLE,98134
2019,AMEN CLINICS INC,1,0,0,0,62,5998,CA,COSTA MESA,92626
2019,WHITEPAGES INC,1,0,2,0,51,6843,WA,SEATTLE,98101
2019,BNBUILDERS INC,1,0,0,0,23,5353,WA,SEATTLE,98121
2019,XEVO INC,1,0,2,0,51,0151,WA,BELLEVUE,98004
2019,AMAZON COM DEDC LLC,0,0,1,2,45,1079,WA,SEATTLE,98121
2019,AMAZON COM DEDC LLC,0,0,4,1,99,1079,WA,SEATTLE,98121
2019,SWEDISH HLTH SVCS,0,0,1,0,62,3120,WA,RENTON,98057
2019,SWEDISH HLTH SVCS D/B/A SWEDISH ME,0,0,1,0,62,3120,WA,SEATTLE,98104
2019,SWEDISH HLTH SVCS D/B/A SWEDISH ME,1,0,1,0,62,3120,WA,SEATTLE,98122
2019,THE LANDOVER CORP DBA COLDWELL BAN,1,0,0,0,53,4665,WA,BELLEVUE,98005
2019,WINNCOM TECHNOLOGIES CORP,1,0,1,0,51,3418,OH,SOLON,44139
2019,VENAFI INC,1,0,3,0,54,4730,UT,SALT LAKE CITY,84111
2019,WORLD CARP INC,0,0,1,0,81,5449,NJ,ENGLEWOOD CLIFFS,07632
2019,DOUGLAS BLOME ENGINEERING INC,0,0,1,0,54,7036,WA,REDMOND,98052
2019,INTELLECTUAL VENTURES MGMT LLC,3,0,1,0,54,0408,WA,BELLEVUE,98005
2019,DAVID A BAKER DDS MSD PLLC,1,0,0,0,62,7717,WA,BELLINGHAM,98225
2019,NATIONAL GEOGRAPHIC PARTNERS LLC A,1,0,0,0,54,9147,CA,LOS ANGELES,90067
2019,MARKER SEVEN INC,1,0,0,0,54,2131,CA,SAN FRANCISCO,94122
2019,ILINK SYSTEMS INC,0,1,27,0,54,2165,WA,BOTHELL,98011
2019,ILINK SYSTEMS INC,6,3,12,2,54,2165,WA,REDMOND,98052
2019,APPLE AMERICAN GROUP LLC,0,0,1,0,72,5263,OH,INDEPENDENCE,44131
2019,BLINK INTERACTIVE INC,0,0,1,0,54,1685,WA,SEATTLE,98104
2019,VERASONICS INC,0,0,1,0,54,3431,WA,KIRKLAND,98034
2019,PALADINO & COMPANY INC,1,0,0,1,54,1772,WA,SEATTLE,98101
2019,AWELL LOGISTICS GROUP INC,1,0,0,0,48,3003,CA,SOUTH SAN FRANCISCO,94080
2019,MOBILEMONEY INC,0,1,0,0,52,3679,CA,SAN CLEMENTE,92673
2019,EFINANCIAL LLC,1,0,0,0,52,4962,IL,CHICAGO,60631
2019,NAUTILUSNET COM INC,1,0,0,0,42,5554,WA,SEATTLE,98107
2019,GOUVIS ENGRG CONSULTING GROUP INC,1,0,2,0,54,5557,CA,IRVINE,92618
2019,SIMULSTAT INCORPORATED,0,0,0,1,54,8259,CA,SOLANA BEACH,92075
2019,COVESTIC INC,1,0,0,1,54,1220,WA,KIRKLAND,98033
2019,GLU MOBILE INC,0,0,1,0,51,2667,CA,SAN FRANCISCO,94103
2019,GLU MOBILE INC,5,0,11,0,51,3667,CA,SAN FRANCISCO,94103
2019,GLU MOBILE INC,0,0,1,0,51,3667,CA,SAN FRANCISCO,94105
2019,INTERNAP CORPORATION,1,0,1,1,54,5721,VA,RESTON,20190
2019,S SOUND INPATIENT PHYSICIANS PLLC,5,0,18,1,62,6629,WA,TACOMA,98402
2019,AKRAYA INC,2,2,4,1,54,6644,CA,SANTA CLARA,95054
2019,CALIFORNIA STATE UNIV CHANNEL ISLA,2,0,1,0,61,3805,CA,CAMARILLO,93012
2019,ALLEN INSTITUTE,3,0,8,0,54,5317,WA,SEATTLE,98109
2019,OCKERMAN AUTOMATION CONSULTING INC,1,0,0,0,54,7826,WA,ANACORTES,98221
2019,NEPHROLOGY MED ASSO OF GA LLC,1,0,2,0,62,0693,CO,DENVER,80202
2019,INFIELD DIGITAL LLC,1,0,0,0,54,7195,CA,SAN FRANCISCO,94107
2019,HAMILTON ZANZE & COMPANY,0,2,0,0,53,9928,CA,SAN FRANCISCO,94129
2019,FRIEDRICH AIR CONDITIONING LLC,0,0,1,0,33,1313,TX,SAN ANTONIO,78216
2019,FLUKE ELECTRONICS CORP,10,0,3,1,33,1817,WA,EVERETT,98203
2019,AMAZON RETAIL LLC,0,0,1,0,99,2399,WA,SEATTLE,98121
2019,ANGEL CONSULTING INC DBA DANIELLE,1,0,0,0,54,3194,WA,FEDERAL WAY,98003
2019,TREINEN ASSOCIATES INC,0,0,1,0,54,0560,WA,OLYMPIA,98506
2019,CREATIVE MINDS ACADEMY LLC,0,0,1,0,62,1111,WA,BURIEN,98166
2019,COMMUNITY PLANNING & ENGINEERING I,0,0,1,0,54,3100,HI,HONOLULU,96813
2019,DOCUSIGN INC,13,0,55,3,54,3967,CA,SAN FRANCISCO,94105
2019,VALVE CORPORATION,3,0,3,0,51,4416,WA,BELLEVUE,98004
2019,CT INST FOR COMMUNITIES INC,0,0,1,0,62,7143,CT,DANBURY,06810
2019,ALBECK FINANCIAL SVCS INC,0,0,1,0,52,8340,TX,HOUSTON,77079
